id,created_at,color,roll
gM19qewL1A,2025-08-03 19:22:15,black,14
xmlNmxDWkv,2025-08-03 19:22:45,black,13
yAlAVeagrG,2025-08-03 19:23:15,red,6
3Ery2Y4G1j,2025-08-03 19:23:45,black,9
KRkb4JG2rL,2025-08-03 19:24:15,red,3
GR1pDv0P15,2025-08-03 19:24:45,red,6
3elYeDgJlL,2025-08-03 19:25:15,black,10
OWld4J8nl3,2025-08-03 19:25:45,red,2
AXlOXPOmrO,2025-08-03 19:26:15,white,0
M9rKazWXk6,2025-08-03 19:26:45,red,4
WG17a7gXlZ,2025-08-03 19:27:16,black,12
BylLPGoWlG,2025-08-03 19:27:46,black,8
gM19qewE1A,2025-08-03 19:28:16,red,2
xmlNmxDvkv,2025-08-03 19:28:46,black,8
7dlEPm3Rkv,2025-08-03 19:29:16,black,8
QqlPmX8erz,2025-08-03 19:29:46,black,8
EV1eaJAg1o,2025-08-03 19:30:16,black,11
Nz1xzp8Olp,2025-08-03 19:30:46,black,14
V5k0XyaGkY,2025-08-03 19:31:16,red,6
vRl8RL8g1K,2025-08-03 19:31:46,red,5
3V1qwDaalB,2025-08-03 19:32:16,black,14
MerWenYekX,2025-08-03 19:32:46,red,1
N8r2opQD1b,2025-08-03 19:33:16,red,5
Y8kG735dkZ,2025-08-03 19:33:46,red,4
DV1aeMQM1e,2025-08-03 19:34:16,red,7
JblRmPWnkO,2025-08-03 19:34:46,black,13
AKl5RODjr9,2025-08-03 19:35:16,red,1
O2l46day1n,2025-08-03 19:35:46,black,12
8LknaXZw13,2025-08-03 19:36:17,white,0
eRlv8yxw1j,2025-08-03 19:36:47,red,4
04lQmXGyln,2025-08-03 19:37:17,black,12
zokgZJbX1y,2025-08-03 19:37:47,red,3
4J1mX4xerj,2025-08-03 19:38:17,black,13
Jw1DPGex1E,2025-08-03 19:38:47,black,11
o5rVGPpy1K,2025-08-03 19:39:17,black,8
2O1BX6N2lK,2025-08-03 19:39:47,red,3
4ekjRzd5k9,2025-08-03 19:40:17,black,12
YArwwboErz,2025-08-03 19:40:47,black,14
pJ1ovR9drd,2025-08-03 19:41:17,red,5
KV16xKJVlB,2025-08-03 19:41:47,red,4
96rX6PdZkO,2025-08-03 19:42:17,red,6
mDlZwNvyrj,2025-08-03 19:42:47,black,13
9YrJNGRYrK,2025-08-03 19:43:17,red,4
jxrM7RGzkQ,2025-08-03 19:43:47,red,6
LKl3WYMplN,2025-08-03 19:44:17,red,5
Wplzmd7ykn,2025-08-03 19:44:47,black,10
yAlAVeNgrG,2025-08-03 19:45:18,red,5
3Ery2YoG1j,2025-08-03 19:45:48,red,2
KRkb4Jn2rL,2025-08-03 19:46:18,black,12
GR1pDvnP15,2025-08-03 19:46:48,red,5
3elYeDvJlL,2025-08-03 19:47:18,black,8
OWld4JGnl3,2025-08-03 19:47:48,black,11
AXlOXP9mrO,2025-08-03 19:48:18,red,2
M9rKazEXk6,2025-08-03 19:48:48,black,9
WG17a7RXlZ,2025-08-03 19:49:18,black,8
BylLPGKWlG,2025-08-03 19:49:48,red,6
gM19qevE1A,2025-08-03 19:50:18,black,12
xmlNmxEvkv,2025-08-03 19:50:48,red,6
7dlEPmPRkv,2025-08-03 19:51:18,red,7
QqlPmXmerz,2025-08-03 19:51:48,black,10
EV1eaJag1o,2025-08-03 19:52:19,black,8
Nz1xzpzOlp,2025-08-03 19:52:49,white,0
V5k0XyXGkY,2025-08-03 19:53:19,red,7
vRl8RLRg1K,2025-08-03 19:53:49,black,12
3V1qwDwalB,2025-08-03 19:54:19,black,13
MerWeneekX,2025-08-03 19:54:49,black,14
N8r2opoD1b,2025-08-03 19:55:19,black,9
Y8kG737dkZ,2025-08-03 19:55:49,red,1
DV1aeMeM1e,2025-08-03 19:56:19,black,9
JblRmPmnkO,2025-08-03 19:56:49,red,5
AKl5RORjr9,2025-08-03 19:57:19,red,3
O2l46d6y1n,2025-08-03 19:57:49,red,4
8LknaXaw13,2025-08-03 19:58:19,red,5
eRlv8y8w1j,2025-08-03 19:58:49,black,11
04lQmXmyln,2025-08-03 19:59:19,black,9
zokgZJZX1y,2025-08-03 19:59:49,black,12
4J1mX4Xerj,2025-08-03 20:00:19,red,5
Jw1DPGPx1E,2025-08-03 20:00:50,red,4
o5rVGPGy1K,2025-08-03 20:01:20,red,4
2O1BX6X2lK,2025-08-03 20:01:50,red,3
4ekjRzR5k9,2025-08-03 20:02:20,black,14
YArwwbwErz,2025-08-03 20:02:50,black,8
pJ1ovRvdrd,2025-08-03 20:03:20,black,10
KV16xKxVlB,2025-08-03 20:03:50,black,14
96rX6P6ZkO,2025-08-03 20:04:20,black,14
mDlZwNwyrj,2025-08-03 20:04:50,black,12
9YrJNGNYrK,2025-08-03 20:05:20,red,5
jxrM7R7zkQ,2025-08-03 20:05:50,black,8
LKl3WYWplN,2025-08-03 20:06:20,black,10
Wplzmdmykn,2025-08-03 20:06:50,red,5
yAlAVeVgrG,2025-08-03 20:07:20,red,4
3Ery2Y2G1j,2025-08-03 20:07:50,black,13
KRkb4J42rL,2025-08-03 20:08:20,red,5
GR1pDvDP15,2025-08-03 20:08:50,black,13
3elYeDeJlL,2025-08-03 20:09:21,black,9
OWld4J4nl3,2025-08-03 20:09:51,black,11
AXlOXPXmrO,2025-08-03 20:10:21,red,7
M9rKazaXk6,2025-08-03 20:10:51,red,2
WG17a7aXlZ,2025-08-03 20:11:21,white,0
BylLPGPWlG,2025-08-03 20:11:51,black,11
gM19qeqE1A,2025-08-03 20:12:21,black,14
xmlNmxmvkv,2025-08-03 20:12:51,red,7
yAlAVeb5rG,2025-08-03 20:13:21,black,9
3Ery2YbV1j,2025-08-03 20:13:51,red,6
KRkb4JxvrL,2025-08-03 20:14:21,red,3
GR1pDvQm15,2025-08-03 20:14:51,black,11
3elYeD9wlL,2025-08-03 20:15:21,red,5
OWld4J28l3,2025-08-03 20:15:51,red,2
AXlOXPA9rO,2025-08-03 20:16:21,red,7
M9rKazgak6,2025-08-03 20:16:51,red,7
WG17a7AAlZ,2025-08-03 20:17:21,black,9
BylLPGaylG,2025-08-03 20:17:51,red,6
gM19qebe1A,2025-08-03 20:18:22,red,4
xmlNmxaXkv,2025-08-03 20:18:52,red,3
7dlEPmO6kv,2025-08-03 20:19:22,black,13
QqlPmXy5rz,2025-08-03 20:19:52,red,5
EV1eaJnw1o,2025-08-03 20:20:22,red,7
Nz1xzpyWlp,2025-08-03 20:20:52,red,4
V5k0XyxmkY,2025-08-03 20:21:22,black,9
vRl8RLy61K,2025-08-03 20:21:52,red,7
3V1qwDEAlB,2025-08-03 20:22:22,black,8
MerWen6xkX,2025-08-03 20:22:52,black,13
N8r2opD31b,2025-08-03 20:23:22,black,12
Y8kG73oBkZ,2025-08-03 20:23:52,black,13
DV1aeM561e,2025-08-03 20:24:22,red,6
JblRmPpokO,2025-08-03 20:24:52,black,11
AKl5ROQBr9,2025-08-03 20:25:22,black,8
O2l46dQV1n,2025-08-03 20:25:52,black,14
8LknaXJ713,2025-08-03 20:26:22,black,9
eRlv8yRb1j,2025-08-03 20:26:52,black,12
04lQmXbNln,2025-08-03 20:27:23,red,1
zokgZJDa1y,2025-08-03 20:27:53,black,13
4J1mX4oyrj,2025-08-03 20:28:23,red,5
Jw1DPGdL1E,2025-08-03 20:28:53,red,7
o5rVGPKq1K,2025-08-03 20:29:23,red,7
2O1BX6zVlK,2025-08-03 20:29:53,black,12
4ekjRzoQk9,2025-08-03 20:30:23,red,2
YArwwbA2rz,2025-08-03 20:30:53,red,2
pJ1ovRnqrd,2025-08-03 20:31:23,red,6
KV16xKQZlB,2025-08-03 20:31:53,red,3
96rX6Pm3kO,2025-08-03 20:32:23,red,3
mDlZwNmerj,2025-08-03 20:32:53,black,10
9YrJNGeMrK,2025-08-03 20:33:23,white,0
jxrM7Re2kQ,2025-08-03 20:33:53,red,5
LKl3WYqOlN,2025-08-03 20:34:23,black,14
Wplzmdpgkn,2025-08-03 20:34:53,black,12
yAlAVe95rG,2025-08-03 20:35:23,black,12
3Ery2YwV1j,2025-08-03 20:35:53,red,5
KRkb4JovrL,2025-08-03 20:36:24,red,1
GR1pDvXm15,2025-08-03 20:36:54,red,3
3elYeDBwlL,2025-08-03 20:37:24,white,0
OWld4Jo8l3,2025-08-03 20:37:54,red,2
AXlOXPY9rO,2025-08-03 20:38:24,red,2
M9rKazAak6,2025-08-03 20:38:54,black,11
WG17a70AlZ,2025-08-03 20:39:24,red,7
BylLPGyylG,2025-08-03 20:39:54,red,1
gM19qe9e1A,2025-08-03 20:40:24,red,4
xmlNmxpXkv,2025-08-03 20:40:54,red,7
7dlEPmp6kv,2025-08-03 20:41:24,black,9
QqlPmXd5rz,2025-08-03 20:41:54,red,5
EV1eaJow1o,2025-08-03 20:42:24,red,2
Nz1xzpwWlp,2025-08-03 20:42:54,black,9
V5k0Xy0mkY,2025-08-03 20:43:24,black,14
vRl8RL561K,2025-08-03 20:43:54,black,12
3V1qwD4AlB,2025-08-03 20:44:24,black,10
MerWenaxkX,2025-08-03 20:44:54,red,3
N8r2opW31b,2025-08-03 20:45:25,black,8
Y8kG73dBkZ,2025-08-03 20:45:55,black,11
DV1aeMo61e,2025-08-03 20:46:25,red,2
JblRmPKokO,2025-08-03 20:46:55,black,8
AKl5ROMBr9,2025-08-03 20:47:25,red,3
O2l46dvV1n,2025-08-03 20:47:55,white,0
8LknaXn713,2025-08-03 20:48:25,black,11
eRlv8yob1j,2025-08-03 20:48:55,white,0
04lQmXONln,2025-08-03 20:49:25,black,10
zokgZJna1y,2025-08-03 20:49:55,black,13
4J1mX4nyrj,2025-08-03 20:50:25,black,14
Jw1DPGbL1E,2025-08-03 20:50:55,red,6
o5rVGPwq1K,2025-08-03 20:51:25,black,14
2O1BX6AVlK,2025-08-03 20:51:55,white,0
4ekjRznQk9,2025-08-03 20:52:25,red,1
YArwwb42rz,2025-08-03 20:52:55,red,5
pJ1ovR4qrd,2025-08-03 20:53:25,red,7
KV16xKRZlB,2025-08-03 20:53:55,black,10
96rX6Pa3kO,2025-08-03 20:54:26,red,2
mDlZwNVerj,2025-08-03 20:54:56,black,11
9YrJNG7MrK,2025-08-03 20:55:26,red,3
jxrM7Rb2kQ,2025-08-03 20:55:56,black,13
LKl3WYvOlN,2025-08-03 20:56:26,black,8
WplzmdJgkn,2025-08-03 20:56:56,black,8
yAlAVee5rG,2025-08-03 20:57:26,red,2
3Ery2YYV1j,2025-08-03 20:57:56,black,10
KRkb4JJvrL,2025-08-03 20:58:26,red,7
GR1pDvvm15,2025-08-03 20:58:56,black,9
3elYeDDwlL,2025-08-03 20:59:26,black,14
OWld4JJ8l3,2025-08-03 20:59:56,red,7
AXlOXPP9rO,2025-08-03 21:00:26,red,5
M9rKazzak6,2025-08-03 21:00:56,red,5
WG17a77AlZ,2025-08-03 21:01:26,white,0
BylLPGGylG,2025-08-03 21:01:56,red,7
gM19qeee1A,2025-08-03 21:02:27,red,2
xmlNmxxXkv,2025-08-03 21:02:57,black,11
yAlAVeeLrG,2025-08-03 21:03:27,white,0
3Ery2YYz1j,2025-08-03 21:03:57,black,12
KRkb4JJVrL,2025-08-03 21:04:27,white,0
GR1pDvvZ15,2025-08-03 21:04:57,black,8
3elYeDDLlL,2025-08-03 21:05:27,red,6
OWld4JJXl3,2025-08-03 21:05:57,red,1
AXlOXPPbrO,2025-08-03 21:06:27,black,14
M9rKazzpk6,2025-08-03 21:06:57,black,11
WG17a773lZ,2025-08-03 21:07:27,red,3
BylLPGGBlG,2025-08-03 21:07:57,red,4
gM19qee81A,2025-08-03 21:08:27,red,4
xmlNmxx4kv,2025-08-03 21:08:57,black,10
7dlEPmmNkv,2025-08-03 21:09:27,red,5
QqlPmXXWrz,2025-08-03 21:09:57,red,4
EV1eaJJZ1o,2025-08-03 21:10:27,black,8
Nz1xzppYlp,2025-08-03 21:10:57,red,7
V5k0XyyOkY,2025-08-03 21:11:28,red,4
vRl8RLLY1K,2025-08-03 21:11:58,white,0
3V1qwDDdlB,2025-08-03 21:12:28,black,9
MerWennQkX,2025-08-03 21:12:58,red,4
N8r2oppz1b,2025-08-03 21:13:28,red,4
Y8kG733YkZ,2025-08-03 21:13:58,black,8
DV1aeMMW1e,2025-08-03 21:14:28,black,10
JblRmPPqkO,2025-08-03 21:14:58,red,1
AKl5ROOVr9,2025-08-03 21:15:28,white,0
O2l46ddZ1n,2025-08-03 21:15:58,black,11
8LknaXX313,2025-08-03 21:16:28,black,10
eRlv8yyp1j,2025-08-03 21:16:58,red,1
04lQmXXMln,2025-08-03 21:17:28,white,0
zokgZJJd1y,2025-08-03 21:17:58,red,1
4J1mX44arj,2025-08-03 21:18:28,red,3
Jw1DPGGK1E,2025-08-03 21:18:58,black,10
o5rVGPnN1K,2025-08-03 21:19:28,red,7
2O1BX6xRlK,2025-08-03 21:19:58,black,13
4ekjRzZgk9,2025-08-03 21:20:29,black,11
YArwwbQ0rz,2025-08-03 21:20:59,black,9
pJ1ovRDord,2025-08-03 21:21:29,red,2
KV16xKAglB,2025-08-03 21:21:59,red,5
96rX6P8dkO,2025-08-03 21:22:29,red,2
mDlZwN8wrj,2025-08-03 21:22:59,black,12
9YrJNGqerK,2025-08-03 21:23:29,red,7
jxrM7RnbkQ,2025-08-03 21:23:59,red,1
LKl3WY6YlN,2025-08-03 21:24:29,black,14
Wplzmdbbkn,2025-08-03 21:24:59,black,14
yAlAVenLrG,2025-08-03 21:25:29,black,13
3Ery2Yyz1j,2025-08-03 21:25:59,black,11
KRkb4JQVrL,2025-08-03 21:26:29,black,13
GR1pDvGZ15,2025-08-03 21:26:59,black,11
3elYeDQLlL,2025-08-03 21:27:29,black,10
OWld4JzXl3,2025-08-03 21:27:59,red,3
AXlOXPnbrO,2025-08-03 21:28:29,red,6
M9rKazxpk6,2025-08-03 21:29:00,black,14
WG17a7y3lZ,2025-08-03 21:29:30,red,7
BylLPGnBlG,2025-08-03 21:30:00,red,2
gM19qep81A,2025-08-03 21:30:30,black,9
xmlNmxX4kv,2025-08-03 21:31:00,red,7
7dlEPmxNkv,2025-08-03 21:31:30,red,7
QqlPmXnWrz,2025-08-03 21:32:00,black,10
EV1eaJQZ1o,2025-08-03 21:32:30,black,12
Nz1xzpAYlp,2025-08-03 21:33:00,red,3
V5k0XywOkY,2025-08-03 21:33:30,black,8
vRl8RLbY1K,2025-08-03 21:34:00,black,14
3V1qwDGdlB,2025-08-03 21:34:30,red,6
MerWenDQkX,2025-08-03 21:35:00,black,12
N8r2op8z1b,2025-08-03 21:35:30,red,1
Y8kG73xYkZ,2025-08-03 21:36:00,black,11
DV1aeM8W1e,2025-08-03 21:36:30,black,8
JblRmPnqkO,2025-08-03 21:37:00,black,14
AKl5ROeVr9,2025-08-03 21:37:30,red,1
O2l46dJZ1n,2025-08-03 21:38:01,white,0
8LknaXv313,2025-08-03 21:38:31,black,13
eRlv8yJp1j,2025-08-03 21:39:01,black,13
04lQmXnMln,2025-08-03 21:39:31,black,8
zokgZJQd1y,2025-08-03 21:40:01,red,3
4J1mX4Garj,2025-08-03 21:40:31,black,12
Jw1DPG8K1E,2025-08-03 21:41:01,red,5
o5rVGPxN1K,2025-08-03 21:41:31,black,13
2O1BX69RlK,2025-08-03 21:42:01,red,3
4ekjRzvgk9,2025-08-03 21:42:31,black,14
YArwwbJ0rz,2025-08-03 21:43:01,red,7
pJ1ovR8ord,2025-08-03 21:43:31,red,3
KV16xKjglB,2025-08-03 21:44:01,red,7
96rX6PxdkO,2025-08-03 21:44:31,red,3
mDlZwNxwrj,2025-08-03 21:45:01,red,5
9YrJNGVerK,2025-08-03 21:45:31,black,8
jxrM7R3bkQ,2025-08-03 21:46:01,black,8
LKl3WYJYlN,2025-08-03 21:46:31,black,12
WplzmdGbkn,2025-08-03 21:47:02,red,6
yAlAVeLLrG,2025-08-03 21:47:32,black,10
3Ery2Ymz1j,2025-08-03 21:48:02,red,4
KRkb4JOVrL,2025-08-03 21:48:32,red,3
GR1pDvqZ15,2025-08-03 21:49:02,red,2
3elYeD6LlL,2025-08-03 21:49:32,black,8
OWld4J7Xl3,2025-08-03 21:50:02,red,5
AXlOXPVbrO,2025-08-03 21:50:32,black,12
M9rKazVpk6,2025-08-03 21:51:02,black,10
WG17a7o3lZ,2025-08-03 21:51:32,black,8
BylLPGjBlG,2025-08-03 21:52:02,black,9
gM19qey81A,2025-08-03 21:52:32,black,9
xmlNmxV4kv,2025-08-03 21:53:02,red,1
yAlAVeLKrG,2025-08-03 21:53:32,black,8
3Ery2Ym61j,2025-08-03 21:54:02,black,9
KRkb4JOZrL,2025-08-03 21:54:32,black,9
GR1pDvqR15,2025-08-03 21:55:02,red,1
3elYeD6WlL,2025-08-03 21:55:32,red,5
OWld4J7Wl3,2025-08-03 21:56:03,black,13
AXlOXPV3rO,2025-08-03 21:56:33,red,3
M9rKazV0k6,2025-08-03 21:57:03,red,1
WG17a7oWlZ,2025-08-03 21:57:33,red,1
BylLPGjLlG,2025-08-03 21:58:03,white,0
gM19qeyP1A,2025-08-03 21:58:33,red,6
xmlNmxVekv,2025-08-03 21:59:03,red,5
7dlEPm6Jkv,2025-08-03 21:59:33,red,1
QqlPmX2Orz,2025-08-03 22:00:03,red,3
EV1eaJL31o,2025-08-03 22:00:33,black,14
Nz1xzpJdlp,2025-08-03 22:01:03,red,3
V5k0XyjDkY,2025-08-03 22:01:33,red,1
vRl8RLAJ1K,2025-08-03 22:02:03,red,2
3V1qwD8nlB,2025-08-03 22:02:33,red,6
MerWenVbkX,2025-08-03 22:03:03,red,2
N8r2opRq1b,2025-08-03 22:03:33,red,2
Y8kG730bkZ,2025-08-03 22:04:03,black,9
DV1aeMDz1e,2025-08-03 22:04:33,red,4
JblRmPzakO,2025-08-03 22:05:04,red,6
AKl5RObGr9,2025-08-03 22:05:34,red,7
O2l46dyg1n,2025-08-03 22:06:04,red,1
8LknaXKZ13,2025-08-03 22:06:34,white,0
eRlv8yv81j,2025-08-03 22:07:04,red,4
04lQmXqbln,2025-08-03 22:07:34,red,2
zokgZJAn1y,2025-08-03 22:08:04,red,5
4J1mX4O4rj,2025-08-03 22:08:34,red,1
Jw1DPGg81E,2025-08-03 22:09:04,black,8
o5rVGPVx1K,2025-08-03 22:09:34,red,7
2O1BX6nnlK,2025-08-03 22:10:04,black,11
4ekjRzpwk9,2025-08-03 22:10:34,black,8
YArwwbvXrz,2025-08-03 22:11:04,red,3
pJ1ovR7xrd,2025-08-03 22:11:34,black,14
KV16xKpvlB,2025-08-03 22:12:04,red,7
96rX6PQNkO,2025-08-03 22:12:34,black,11
mDlZwNDqrj,2025-08-03 22:13:04,black,14
9YrJNGjLrK,2025-08-03 22:13:35,black,9
jxrM7RDjkQ,2025-08-03 22:14:05,black,10
LKl3WYANlN,2025-08-03 22:14:35,black,13
Wplzmdvxkn,2025-08-03 22:15:05,black,8
yAlAVeXKrG,2025-08-03 22:15:35,black,9
3Ery2Yz61j,2025-08-03 22:16:05,red,2
KRkb4JBZrL,2025-08-03 22:16:35,black,14
GR1pDvzR15,2025-08-03 22:17:05,black,14
3elYeDqWlL,2025-08-03 22:17:35,red,3
OWld4JDWl3,2025-08-03 22:18:05,black,12
AXlOXPR3rO,2025-08-03 22:18:35,red,3
M9rKazo0k6,2025-08-03 22:19:05,black,12
WG17a7YWlZ,2025-08-03 22:19:35,black,12
BylLPG0LlG,2025-08-03 22:20:05,red,3
gM19qeOP1A,2025-08-03 22:20:35,black,11
xmlNmxqekv,2025-08-03 22:21:05,red,3
7dlEPmgJkv,2025-08-03 22:21:35,black,12
QqlPmX5Orz,2025-08-03 22:22:05,white,0
EV1eaJD31o,2025-08-03 22:22:36,red,3
Nz1xzpodlp,2025-08-03 22:23:06,red,4
V5k0XyRDkY,2025-08-03 22:23:36,red,5
vRl8RLdJ1K,2025-08-03 22:24:06,red,3
3V1qwD9nlB,2025-08-03 22:24:36,black,9
MerWenqbkX,2025-08-03 22:25:06,red,1
N8r2opKq1b,2025-08-03 22:25:36,red,3
Y8kG73AbkZ,2025-08-03 22:26:06,red,3
DV1aeM2z1e,2025-08-03 22:26:36,red,7
JblRmPNakO,2025-08-03 22:27:06,red,1
AKl5RO9Gr9,2025-08-03 22:27:36,red,4
O2l46dLg1n,2025-08-03 22:28:06,red,3
8LknaXwZ13,2025-08-03 22:28:36,red,3
eRlv8yV81j,2025-08-03 22:29:06,red,7
04lQmX9bln,2025-08-03 22:29:36,red,4
zokgZJwn1y,2025-08-03 22:30:06,red,2
4J1mX464rj,2025-08-03 22:30:36,red,2
Jw1DPGo81E,2025-08-03 22:31:06,black,11
o5rVGP2x1K,2025-08-03 22:31:37,black,13
2O1BX6onlK,2025-08-03 22:32:07,red,1
4ekjRzwwk9,2025-08-03 22:32:37,red,1
YArwwbqXrz,2025-08-03 22:33:07,black,11
pJ1ovRZxrd,2025-08-03 22:33:37,black,13
KV16xKNvlB,2025-08-03 22:34:07,red,6
96rX6PVNkO,2025-08-03 22:34:37,red,1
mDlZwNQqrj,2025-08-03 22:35:07,red,5
9YrJNGpLrK,2025-08-03 22:35:37,black,10
jxrM7ROjkQ,2025-08-03 22:36:07,black,11
LKl3WY7NlN,2025-08-03 22:36:37,black,12
Wplzmdqxkn,2025-08-03 22:37:07,black,11
yAlAVeoKrG,2025-08-03 22:37:37,red,6
3Ery2Yq61j,2025-08-03 22:38:07,red,7
KRkb4JVZrL,2025-08-03 22:38:37,black,12
GR1pDvwR15,2025-08-03 22:39:07,black,8
3elYeD2WlL,2025-08-03 22:39:37,black,12
OWld4JwWl3,2025-08-03 22:40:08,black,12
AXlOXP73rO,2025-08-03 22:40:38,white,0
M9rKazY0k6,2025-08-03 22:41:08,red,5
WG17a7EWlZ,2025-08-03 22:41:38,black,13
BylLPGdLlG,2025-08-03 22:42:08,red,7
gM19qeoP1A,2025-08-03 22:42:38,red,3
xmlNmxKekv,2025-08-03 22:43:08,black,12
yAlAVeoJrG,2025-08-03 22:43:38,red,1
3Ery2Yq91j,2025-08-03 22:44:08,red,3
KRkb4JV3rL,2025-08-03 22:44:38,white,0
GR1pDvwo15,2025-08-03 22:45:08,black,10
3elYeD2MlL,2025-08-03 22:45:38,red,3
OWld4Jwbl3,2025-08-03 22:46:08,black,14
AXlOXP7jrO,2025-08-03 22:46:38,black,8
M9rKazYGk6,2025-08-03 22:47:08,red,3
WG17a7wQlZ,2025-08-03 22:47:38,red,3
BylLPG2zlG,2025-08-03 22:48:08,white,0
gM19qenD1A,2025-08-03 22:48:38,black,10
xmlNmx5dkv,2025-08-03 22:49:09,red,7
7dlEPmXzkv,2025-08-03 22:49:39,black,13
QqlPmX36rz,2025-08-03 22:50:09,red,2
EV1eaJqA1o,2025-08-03 22:50:39,black,10
Nz1xzpWzlp,2025-08-03 22:51:09,black,13
V5k0XyoxkY,2025-08-03 22:51:39,red,5
vRl8RLz51K,2025-08-03 22:52:09,black,11
3V1qwDWDlB,2025-08-03 22:52:39,black,9
MerWen0DkX,2025-08-03 22:53:09,red,1
N8r2opnM1b,2025-08-03 22:53:39,red,3
Y8kG7320kZ,2025-08-03 22:54:09,red,3
DV1aeMq21e,2025-08-03 22:54:39,black,14
JblRmP00kO,2025-08-03 22:55:09,black,10
AKl5ROnmr9,2025-08-03 22:55:39,red,1
O2l46dn41n,2025-08-03 22:56:09,black,13
8LknaXWx13,2025-08-03 22:56:39,white,0
eRlv8ywg1j,2025-08-03 22:57:09,white,0
04lQmX30ln,2025-08-03 22:57:40,red,4
zokgZJ2x1y,2025-08-03 22:58:10,red,6
4J1mX4j5rj,2025-08-03 22:58:40,black,10
Jw1DPGm41E,2025-08-03 22:59:10,red,6
o5rVGP8Y1K,2025-08-03 22:59:40,black,10
2O1BX63dlK,2025-08-03 23:00:10,black,14
4ekjRzGYk9,2025-08-03 23:00:40,black,13
YArwwbXprz,2025-08-03 23:01:10,red,3
pJ1ovRWMrd,2025-08-03 23:01:40,red,7
KV16xKDblB,2025-08-03 23:02:10,red,2
96rX6PWjkO,2025-08-03 23:02:40,red,4
mDlZwN6Arj,2025-08-03 23:03:10,black,12
9YrJNG2OrK,2025-08-03 23:03:40,red,4
jxrM7Ro9kQ,2025-08-03 23:04:11,red,5
LKl3WYnKlN,2025-08-03 23:04:41,black,11
WplzmdWRkn,2025-08-03 23:05:11,red,6
yAlAVe3JrG,2025-08-03 23:05:41,red,7
3Ery2Yn91j,2025-08-03 23:06:11,black,9
KRkb4Jq3rL,2025-08-03 23:06:41,red,5
GR1pDvZo15,2025-08-03 23:07:11,black,11
3elYeD0MlL,2025-08-03 23:07:41,white,0
OWld4J6bl3,2025-08-03 23:08:11,black,14
AXlOXPDjrO,2025-08-03 23:08:41,red,5
M9rKaz2Gk6,2025-08-03 23:09:11,black,14
WG17a7mQlZ,2025-08-03 23:09:41,red,7
BylLPGwzlG,2025-08-03 23:10:11,red,7
gM19qemD1A,2025-08-03 23:10:41,red,4
xmlNmxwdkv,2025-08-03 23:11:11,black,13
7dlEPmwzkv,2025-08-03 23:11:41,black,9
QqlPmXA6rz,2025-08-03 23:12:11,red,6
EV1eaJdA1o,2025-08-03 23:12:41,red,6
Nz1xzpjzlp,2025-08-03 23:13:12,black,14
V5k0XymxkY,2025-08-03 23:13:42,red,2
